Input arguments:
id               train2
arch_encoder     resnet50dilated
arch_decoder     ppm_deepsup
weights_encoder  
weights_decoder  
fc_dim           2048
list_train       /home/ky_aneur/cs230/code/cta-scripts/train_list.odgt
list_val         ./data/validation.odgt
root_dataset     /data2/yeom/ky_aneur/sah_png/train
num_gpus         2
batch_size_per_gpu 2
num_epoch        5
start_epoch      1
epoch_iters      1000
optim            adam
lr_encoder       0.02
lr_decoder       0.02
lr_pow           0.9
beta1            0.9
weight_decay     0.0001
deep_sup_scale   0.4
fix_bn           0
num_class        2
workers          16
imgSize          [300, 375, 450, 525, 600]
imgMaxSize       1000
padding_constant 8
segm_downsampling_rate 8
random_flip      True
seed             304
ckpt             ./ckpt
disp_iter        20
Model ID: train2-resnet50dilated-ppm_deepsup-ngpus2-batchSize4-imgMaxSize1000-paddingConst8-segmDownsampleRate8-LR_encoder0.02-LR_decoder0.02-epoch5
# samples: 6483
1 Epoch = 1000 iters
Epoch: [1][0/1000], Time: 3.32, Data: 0.30, lr_encoder: 0.020000, lr_decoder: 0.020000, Accuracy: 24.65, Loss: 1.528913
Epoch: [1][20/1000], Time: 0.76, Data: 0.06, lr_encoder: 0.019932, lr_decoder: 0.019932, Accuracy: 95.43, Loss: 0.115196
Epoch: [1][40/1000], Time: 0.69, Data: 0.05, lr_encoder: 0.019860, lr_decoder: 0.019860, Accuracy: 97.66, Loss: 0.059298
Epoch: [1][60/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.019787, lr_decoder: 0.019787, Accuracy: 98.43, Loss: 0.039978
Epoch: [1][80/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.019715, lr_decoder: 0.019715, Accuracy: 98.81, Loss: 0.030214
Epoch: [1][100/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.019643, lr_decoder: 0.019643, Accuracy: 99.05, Loss: 0.024260
Epoch: [1][120/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.019571, lr_decoder: 0.019571, Accuracy: 99.21, Loss: 0.020250
Epoch: [1][140/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.019499, lr_decoder: 0.019499, Accuracy: 99.32, Loss: 0.017423
Epoch: [1][160/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.019427, lr_decoder: 0.019427, Accuracy: 99.40, Loss: 0.015331
Epoch: [1][180/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.019354, lr_decoder: 0.019354, Accuracy: 99.47, Loss: 0.013654
Epoch: [1][200/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.019282, lr_decoder: 0.019282, Accuracy: 99.52, Loss: 0.012296
Epoch: [1][220/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.019210, lr_decoder: 0.019210, Accuracy: 99.57, Loss: 0.011224
Epoch: [1][240/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.019138, lr_decoder: 0.019138, Accuracy: 99.60, Loss: 0.010329
Epoch: [1][260/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.019065, lr_decoder: 0.019065, Accuracy: 99.63, Loss: 0.009565
Epoch: [1][280/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.018993, lr_decoder: 0.018993, Accuracy: 99.66, Loss: 0.008912
Epoch: [1][300/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.018920, lr_decoder: 0.018920, Accuracy: 99.68, Loss: 0.008320
Epoch: [1][320/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.018848, lr_decoder: 0.018848, Accuracy: 99.70, Loss: 0.007831
Epoch: [1][340/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.018775, lr_decoder: 0.018775, Accuracy: 99.72, Loss: 0.007377
Epoch: [1][360/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.018703, lr_decoder: 0.018703, Accuracy: 99.73, Loss: 0.006969
Epoch: [1][380/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.018630, lr_decoder: 0.018630, Accuracy: 99.75, Loss: 0.006614
Epoch: [1][400/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.018558, lr_decoder: 0.018558, Accuracy: 99.76, Loss: 0.006303
Epoch: [1][420/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.018485, lr_decoder: 0.018485, Accuracy: 99.77, Loss: 0.006010
Epoch: [1][440/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.018412, lr_decoder: 0.018412, Accuracy: 99.78, Loss: 0.005741
Epoch: [1][460/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.018340, lr_decoder: 0.018340, Accuracy: 99.79, Loss: 0.005498
Epoch: [1][480/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.018267, lr_decoder: 0.018267, Accuracy: 99.80, Loss: 0.005270
Epoch: [1][500/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.018194, lr_decoder: 0.018194, Accuracy: 99.81, Loss: 0.005070
Epoch: [1][520/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.018122, lr_decoder: 0.018122, Accuracy: 99.81, Loss: 0.004906
Epoch: [1][540/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.018049, lr_decoder: 0.018049, Accuracy: 99.82, Loss: 0.004743
Epoch: [1][560/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.017976, lr_decoder: 0.017976, Accuracy: 99.83, Loss: 0.004591
Epoch: [1][580/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.017903, lr_decoder: 0.017903, Accuracy: 99.83, Loss: 0.004449
Epoch: [1][600/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.017830, lr_decoder: 0.017830, Accuracy: 99.84, Loss: 0.004301
Epoch: [1][620/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.017757, lr_decoder: 0.017757, Accuracy: 99.84, Loss: 0.004167
Epoch: [1][640/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.017684, lr_decoder: 0.017684, Accuracy: 99.85, Loss: 0.004037
Epoch: [1][660/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.017611, lr_decoder: 0.017611, Accuracy: 99.85, Loss: 0.003925
Epoch: [1][680/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.017538, lr_decoder: 0.017538, Accuracy: 99.86, Loss: 0.003823
Epoch: [1][700/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.017465, lr_decoder: 0.017465, Accuracy: 99.86, Loss: 0.003727
Epoch: [1][720/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.017392, lr_decoder: 0.017392, Accuracy: 99.87, Loss: 0.003624
Epoch: [1][740/1000], Time: 0.68, Data: 0.05, lr_encoder: 0.017319, lr_decoder: 0.017319, Accuracy: 99.87, Loss: 0.003529
Epoch: [1][760/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.017246, lr_decoder: 0.017246, Accuracy: 99.87, Loss: 0.003440
Epoch: [1][780/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.017172, lr_decoder: 0.017172, Accuracy: 99.88, Loss: 0.003360
Epoch: [1][800/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.017099, lr_decoder: 0.017099, Accuracy: 99.88, Loss: 0.003285
Epoch: [1][820/1000], Time: 0.67, Data: 0.05, lr_encoder: 0.017026, lr_decoder: 0.017026, Accuracy: 99.88, Loss: 0.003205
